source_file,label,split
gas_siren/archive__gas_alarm__3_gas_alarm_267.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_241.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_259.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_26.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_470.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_97.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_395.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_528.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_540.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_558.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_369.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_506.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_549.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_272.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_149.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_556.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_135.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_103.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_329.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_468.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_534.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_342.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_276.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_130.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_60.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_262.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_313.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_368.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_423.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_238.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_274.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_191.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_437.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_105.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_186.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_465.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_290.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_520.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_83.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_10.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_503.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_212.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_22.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_53.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_410.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_461.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_325.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_57.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_343.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_217.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_247.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_280.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_47.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_197.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_378.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_282.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_399.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_279.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_207.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_119.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_361.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_330.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_320.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_488.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_254.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_538.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_321.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_497.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_224.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_507.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_544.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_490.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_101.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_198.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_375.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_233.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_311.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_471.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_81.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_170.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_158.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_384.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_218.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_328.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_358.wav,gas_siren,val
gas_siren/archive__gas_alarm__3_gas_alarm_414.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_270.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_440.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_163.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_287.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_367.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_483.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_185.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_58.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_142.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_583.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_441.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_286.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_348.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_40.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_61.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_552.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_190.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_387.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_590.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_285.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_336.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_188.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_444.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_382.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_457.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_221.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_281.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_452.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_126.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_144.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_250.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_533.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_301.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_55.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_448.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_95.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_567.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_510.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_269.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_467.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_495.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_31.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_2.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_388.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_422.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_82.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_560.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_447.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_216.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_243.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_277.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_131.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_195.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_504.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_589.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_333.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_385.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_335.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_32.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_4.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_258.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_545.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_227.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_295.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_332.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_87.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_166.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_505.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_106.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_485.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_64.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_575.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_477.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_431.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_580.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_181.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_339.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_581.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_595.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_240.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_432.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_498.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_405.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_36.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_115.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_435.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_20.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_219.wav,gas_siren,test
gas_siren/archive__gas_alarm__3_gas_alarm_104.wav,gas_siren,test
gunshot/S-210930_W_102_D_654_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_076_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_367_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_182_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_468_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_522_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_062_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_476_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_500_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_069_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_556_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_123_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_361_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_342_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_059_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_593_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_664_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_235_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_335_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_128_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_180_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_374_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_188_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_042_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_546_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_280_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_048_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_475_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_190_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_257_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_183_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_016_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_415_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_638_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_326_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_400_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_008_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_760_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_423_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_589_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_504_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_478_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_669_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_213_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_021_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_461_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_433_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_150_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_686_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_385_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_025_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_424_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_147_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_844_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_071_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_235_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_492_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_368_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_857_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_266_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_495_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_207_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_055_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_473_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_168_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_389_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_852_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_689_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_551_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_155_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_598_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_202_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_622_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_095_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_003_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_832_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_552_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_192_0001.wav,gunshot,train
gunshot/S-211023_W_102_C_003_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_292_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_262_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_328_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_039_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_256_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_221_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_336_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_159_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_275_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_520_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_420_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_104_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_428_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_254_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_095_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_594_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_045_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_503_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_097_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_029_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_729_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_043_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_166_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_001_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_207_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_587_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_218_0001.wav,gunshot,train
gunshot/S-211023_W_102_D_006_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_825_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_522_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_620_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_249_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_456_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_351_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_158_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_444_0001.wav,gunshot,train
gunshot/S-211109_W_102_D_112_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_479_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_272_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_006_0001.wav,gunshot,train
gunshot/S-211103_W_101_D_107_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_703_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_280_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_869_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_650_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_247_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_540_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_048_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_768_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_691_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_216_0001.wav,gunshot,train
gunshot/S-211024_W_101_D_088_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_391_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_273_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_119_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_673_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_493_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_257_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_647_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_725_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_191_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_203_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_533_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_044_0001.wav,gunshot,train
gunshot/S-211028_W_101_D_021_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_213_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_733_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_467_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_039_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_662_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_605_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_332_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_779_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_213_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_480_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_343_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_749_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_151_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_622_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_836_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_262_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_495_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_621_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_644_0001.wav,gunshot,train
gunshot/S-211104_W_101_D_082_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_589_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_539_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_531_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_627_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_457_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_761_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_037_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_503_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_547_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_437_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_362_0001.wav,gunshot,train
gunshot/S-211216_W_101_D_011_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_515_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_577_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_544_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_209_0001.wav,gunshot,train
gunshot/S-210916_W_102_D_328_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_302_0001.wav,gunshot,train
gunshot/S-210908_W_102_D_269_0001.wav,gunshot,train
gunshot/S-210930_W_102_D_220_0001.wav,gunshot,train
